PXD012949	31515493	Nuclear decoupling is part of a rapid protein-level cellular response to high-intensity mechanical loading. 	Primary Human MSCs subjected to 1 hr intense cyclic tensile strain with/without 24 hr recovery	FlexCell, MSC, strain	Studies of cellular mechano-signaling have often utilized static models that do not fully replicate the dynamics of living tissues. Here, we examine the time-dependent response of primary human mesenchymal stem cells (hMSCs) to cyclic tensile strain (CTS). At low-intensity strain (1 h, 4% CTS at 1 Hz), cell characteristics mimic responses to increased substrate stiffness. As the strain regime is intensified (frequency increased to 5 Hz), we characterize rapid establishment of a broad, structured and reversible protein-level response, even as transcription is apparently downregulated. Protein abundance is quantified coincident with changes to protein conformation and post-translational modification (PTM). Furthermore, we characterize changes to the linker of nucleoskeleton and cytoskeleton (LINC) complex that bridges the nuclear envelope, and specifically to levels and PTMs of Sad1/UNC-84 (SUN) domain-containing protein 2 (SUN2). The result of this regulation is to decouple mechano-transmission between the cytoskeleton and the nucleus, thus conferring protection to chromatin.
PXD014119	31515872	The Sir4 H-BRCT domain interacts with phospho-proteins to sequester and repress yeast heterochromatin. 	Sir4 H-BRCT domain interacts with multiple phospho-proteins to regulate heterochromatic repression	BRCT, Dbf4, SIR complex, Tom1, heterochromatin	In Saccharomyces cerevisiae, the silent information regulator (SIR) proteins Sir2/3/4 form a complex that suppresses transcription in subtelomeric regions and at the homothallic mating-type (HM) loci. Here, we identify a non-canonical BRCA1 C-terminal domain (H-BRCT) in Sir4, which is responsible for tethering telomeres to the nuclear periphery. We show that Sir4 H-BRCT and the closely related Dbf4 H-BRCT serve as selective phospho-epitope recognition domains that bind to a variety of phosphorylated target peptides. We present detailed structural information about the binding mode of established Sir4 interactors (Esc1, Ty5, Ubp10) and identify several novel interactors of Sir4 H-BRCT, including the E3 ubiquitin ligase Tom1. Based on these findings, we propose a phospho-peptide consensus motif for interaction with Sir4 H-BRCT and Dbf4 H-BRCT. Ablation of the Sir4 H-BRCT phospho-peptide interaction disrupts SIR-mediated repression and perinuclear localization. In conclusion, the Sir4 H-BRCT domain serves as a hub for recruitment of phosphorylated target proteins to heterochromatin to properly regulate silencing and nuclear order.
PXD005143	31516400	N-GlycositeAtlas: a database resource for mass spectrometry-based human N-linked glycoprotein and glycosylation site mapping. 	N-GlycositeAtlas, a database resource for mass spectrometry-based human N-linked glycoproteins and glycosylation sites	database, glycoprotein, glycoproteome, protein glycosylation	BACKGROUND: N-linked glycoprotein is a highly interesting class of proteins for clinical and biological research. The large-scale characterization of N-linked glycoproteins accomplished by mass spectrometry-based glycoproteomics has provided valuable insights into the interdependence of glycoprotein structure and protein function. However, these studies focused mainly on the analysis of specific sample type, and lack the integration of glycoproteomic data from different tissues, body fluids or cell types. METHODS: In this study, we collected the human glycosite-containing peptides identified through their de-glycosylated forms by mass spectrometry from over 100 publications and unpublished datasets generated from our laboratory. A database resource termed N-GlycositeAtlas was created and further used for the distribution analyses of glycoproteins among different human cells, tissues and body fluids. Finally, a web interface of N-GlycositeAtlas was created to maximize the utility and value of the database. RESULTS: The N-GlycositeAtlas database contains more than 30,000 glycosite-containing peptides (representing > 14,000 N-glycosylation sites) from more than 7200 N-glycoproteins from different biological sources including human-derived tissues, body fluids and cell lines from over 100 studies. CONCLUSIONS: The entire human N-glycoproteome database as well as 22 sub-databases associated with individual tissues or body fluids can be downloaded from the N-GlycositeAtlas website at http://nglycositeatlas.biomarkercenter.org.
PXD013956	31518892	Cannabidiol induces antioxidant pathways in keratinocytes by targeting BACH1. 	SWATH-MS proteomic analysis of primary human keratinocytes exposed to Cannabidiol	Cannabidiol, Keratinocytes, SWATH	Cannabidiol (CBD) is a major non-psychotropic phytocannabinoid that attracted a great attention for its therapeutic potential against different pathologies including skin diseases. However, although the efficacy in preclinical models and the clinical benefits of CBD in humans have been extensively demonstrated, the molecular mechanism(s) and targets responsible for these effects are as yet unknown. Herein we characterized at the molecular level the effects of CBD on primary human keratinocytes using a combination of RNA sequencing (RNA-Seq) and sequential window acquisition of all theoretical mass spectrometry (SWATH-MS). Functional analysis revealed that CBD regulated pathways involved in keratinocyte differentiation, skin development and epidermal cell differentiation among other processes. In addition, CBD induced the expression of several NRF2 target genes, with heme oxygenase 1 (HMOX1) being the gene and the protein most upregulated by CBD. CRISPR/Cas9-mediated genome editing, RNA interference and biochemical studies demonstrated that the induction of HMOX1 mediated by CBD, involved nuclear export and proteasomal degradation of the transcriptional repressor BACH1. Notably, we showed that the effect of BACH1 on HMOX1 expression in keratinocytes is independent of NRF2. In vivo studies showed that topical CBD increased the levels of HMOX1 and of the proliferation and wound-repair associated keratins 16 and 17 in the skin of mice. Altogether, our study identifies BACH1 as a molecular target for CBD in keratinocytes and sets the basis for the use of topical CBD for the treatment of different skin diseases including atopic dermatitis and keratin disorders.
PXD015391	31519753	Human cardiac myosin-binding protein C restricts actin structural dynamics in a cooperative and phosphorylation-sensitive manner. 	Human MyBP-C PKA-treated C0-C2 LC-MSMS	C0-C2, C0C2, PKA, cMyBP-C, myosin binding protein C, phosphorylated	Cardiac myosin-binding protein C (cMyBP-C) is a thick filament-associated protein that influences actin-myosin interactions. cMyBP-C alters myofilament structure and contractile properties in a protein kinase A (PKA) phosphorylation-dependent manner. To determine the effects of cMyBP-C and its phosphorylation on the microsecond rotational dynamics of actin filaments, we attached a phosphorescent probe to F-actin at Cys-374 and performed transient phosphorescence anisotropy (TPA) experiments. Binding of cMyBP-C N-terminal domains (C0-C2) to labeled F-actin reduced rotational flexibility by 20-25degrees, indicated by increased final anisotropy of the TPA decay. The effects of C0-C2 on actin TPA were highly cooperative (n = ~8), suggesting that the cMyBP-C N terminus impacts the rotational dynamics of actin spanning seven monomers (i.e. the length of tropomyosin). PKA-mediated phosphorylation of C0-C2 eliminated the cooperative effects on actin flexibility and modestly increased actin rotational rates. Effects of Ser to Asp phosphomimetic substitutions in the M-domain of C0-C2 on actin dynamics only partially recapitulated the phosphorylation effects. C0-C1 (lacking M-domain/C2) similarly exhibited reduced cooperativity, but not as reduced as by phosphorylated C0-C2. These results suggest an important regulatory role of the M-domain in cMyBP-C effects on actin structural dynamics. In contrast, phosphomimetic substitution of the glycogen synthase kinase (GSK3beta) site in the Pro/Ala-rich linker of C0-C2 did not significantly affect the TPA results. We conclude that cMyBP-C binding and PKA-mediated phosphorylation can modulate actin dynamics. We propose that these N-terminal cMyBP-C-induced changes in actin dynamics help explain the functional effects of cMyBP-C phosphorylation on actin-myosin interactions.
PXD011085	31519768	Anticancer Effect of Deuterium Depleted Water - Redox Disbalance Leads to Oxidative Stress. 	Anticancer effect of deuterium depleted water - comprehensive proteomics analysis suggests a redox disbalance mechanism	ProteomeXchange project tag: Human Proteome Project, anticancer, deuterium depleted water, redox disbalance	Despite the convincing empirical evidence that deuterium depleted water (DDW, 25-125 ppm deuterium) has anticancer effect, the molecular mechanism remains unclear. Here, redox proteomics investigation of the DDW action in A549 cells revealed an increased level of oxidative stress, whereas expression proteomics in combination with thermal profiling uncovered crucial role of mitochondrial proteins. In the proposed scenario, reversal of the normally positive deuterium gradient across the inner membrane leads to an increased export of protons from the matrix to intermembrane space and an increase in the mitochondrial membrane potential, enhancing the production of reactive oxygen species (ROS). The resulting oxidative stress leads to slower growth and can induce apoptosis. However, further deuterium depletion in ambient water triggers a feedback mechanism, which leads to restoration of the redox equilibrium and resumed growth. The DDW-induced oxidative stress, verified by traditional biochemical assays, may be helpful as an adjuvant to ROS-inducing anticancer therapy.
PXD014829	31519908	Selective autophagy maintains centrosome integrity and accurate mitosis by turnover of centriolar satellites. 	Selective autophagy maintains centrosome integrity and accurate mitosis by turnover of centriolar satellites	Autophagy, CEP131, GABARAP, PCM1, centriolar satellites, centrosome, centrosome fragmentation, mitosis, selective autophagy	The centrosome is the master orchestrator of mitotic spindle formation and chromosome segregation in animal cells. Centrosome abnormalities are frequently observed in cancer, but little is known of their origin and about pathways affecting centrosome homeostasis. Here we show that autophagy preserves centrosome organization and stability through selective turnover of centriolar satellite components, a process we termed doryphagy. Autophagy targets the satellite organizer PCM1 by interacting with GABARAPs via a C-terminal LIR motif. Accordingly, autophagy deficiency results in accumulation of large abnormal centriolar satellites and a resultant dysregulation of centrosome composition. These alterations have critical impact on centrosome stability and lead to mitotic centrosome fragmentation and unbalanced chromosome segregation. Our findings identify doryphagy as an important centrosome-regulating pathway and bring mechanistic insights to the link between autophagy dysfunction and chromosomal instability. In addition, we highlight the vital role of centriolar satellites in maintaining centrosome integrity.
PXD011799	31519915	B cells sustain inflammation and predict response to immune checkpoint blockade in human melanoma. 	B cells sustain inflammation in human melanoma	inflammatory tumor microenvironment, melanoma	Tumor associated inflammation predicts response to immune checkpoint blockade in human melanoma. Current theories on regulation of inflammation center on anti-tumor T cell responses. Here we show that tumor associated B cells are vital to melanoma associated inflammation. Human B cells express pro- and anti-inflammatory factors and differentiate into plasmablast-like cells when exposed to autologous melanoma secretomes in vitro. This plasmablast-like phenotype can be reconciled in human melanomas where plasmablast-like cells also express T cell-recruiting chemokines CCL3, CCL4, CCL5. Depletion of B cells in melanoma patients by anti-CD20 immunotherapy decreases tumor associated inflammation and CD8(+) T cell numbers. Plasmablast-like cells also increase PD-1(+) T cell activation through anti-PD-1 blockade in vitro and their frequency in pretherapy melanomas predicts response and survival to immune checkpoint blockade. Tumor associated B cells therefore orchestrate and sustain melanoma inflammation and may represent a predictor for survival and response to immune checkpoint blockade therapy.
PXD014253	31520135	Ligandomes obtained from different HLA-class II-molecules are homologous for N- and C-terminal residues outside the peptide-binding cleft. 	The HLA-DRB1*03:01 ligandome is highly conserved on N- and C-terminal residues outside the peptide-binding cleft	DUCAF, HLA-DRB1*03:01	Human CD4+ T lymphocytes play an important role in inducing potent immune responses. T cells are activated and stimulated by peptides presented in human leucocyte antigen (HLA)-class II molecules. These HLA-class II molecules typically present peptides of between 12 and 20 amino acids in length. The region that interacts with the HLA molecule, designated as the peptide-binding core, is highly conserved in the residues which anchor the peptide to the molecule. In addition, as these peptides are the product of proteolytic cleavages, certain conserved residues may be expected at the N- and C-termini outside the binding core. To study whether similar conserved residues are present in different cell types, potentially harbouring different proteolytic enzymes, the ligandomes of HLA-DRB1*03:01/HLA-DRB > 1 derived from two different cell types (dendritic cells and EBV-transformed B cells) were identified with mass spectrometry and the binding core and N- and C-terminal residues of a total of 16,568 peptides were analysed using the frequencies of the amino acids in the human proteome. Similar binding motifs were found as well as comparable conservations in the N- and C-terminal residues. Furthermore, the terminal conservations of these ligandomes were compared to the N- and C-terminal conservations of the ligandome acquired from dendritic cells homozygous for HLA-DRB1*04:01. Again, comparable conservations were evident with only minor differences. Taken together, these data show that there are conservations in the terminal residues of peptides, presumably the result of the activity of proteases involved in antigen processing.
PXD013244	31520916	Serum proteomics analysis based on label-free revealed the protective effect of Chinese herbal formula Gu-Ben-Fang-Xiao. 	A label-free proteomics method to investigate the protective effect of Gu-Ben-Fang-Xiao in a chronic persistent murine asthma model	Gubenfangxiao decoction, chronic persistent asthma, immune response, inflammatory response, label-free proteomic	Gubenfangxiao decoction (GBFXD) is a traditional Chinese medicine formula derived from Yupingfengsan, an ancient formula widely used to treat respiratory diseases. In recent years, GBFXD has been applied to efficaciously and safely treat asthma. However, the mechanism of GBFXD is still not fully elucidated. The aim of this study was to employ the label-free proteomic method to explore the protective mechanism of GBFXD in respiratory syncytial virus (RSV)-ovalbumin (OVA) induced chronic persistent asthmatic mice. After RSV-OVA challenge, mice were orally administered GBFXD at a dose of 36 g/kg accompanied with OVA nasal spray once every 3 days for 28 days. The label-free proteomics-based liquid chromatography-tandem mass spectrometry method was used to explore the differentially abundant proteins (DAPs) in the serum from model mice compared with that in control mice (M:C), and in GBFXD-treated mice compared with that in model mice (G:M). The mass spectrometry proteomics data have been deposited to the ProteomeXchange with identifier PXD013244. A total of 69 significant DAPs were identified including 39 in M:C, 46 in G:M, and 16 common differential proteins. Bioinformatics analysis revealed that the DAPs of M:C were mainly involved in inflammatory response and were related to lipid metabolism. However, the DAPs of G:M mostly participated in stress response, inflammatory response, and epithelial cell proliferation. Serum levels of Apoa-1, Apoc-1, Cfd, and Lrg1, EGFR and Lrg1 in the lungs were consistent with the results of proteomic analysis. Apoa-1 and Apoc-1 were closely related to cholesterol transport, lipid metabolism balance, and airway epithelial integrity; Cfd participated in immune response, affecting the occurrence and development of inflammation; EGFR and Lrg1 were involved in epithelial cell proliferation, influencing the process of airway remodeling. In summary, these results indicated that GBFXD may affect inflammatory and immune response of asthma by regulating cholesterol transport and complement factor activation. Furthermore, it could repair damaged airway epithelium and avoid airway remodeling to prevent and treat asthma.
PXD015129	31521183	Comparative study of excretory-secretory proteins released by Schistosoma mansoni-resistant, susceptible and naive Biomphalaria glabrata. 	Excretory-secretory proteins released by Schistosoma mansoni-resistant, susceptible and naïve Biomphalaria glabrata	Biomphalaria glabrata, PPI, Schistosoma mansoni, excretory-secretory proteins, miracidia	BACKGROUND: Schistosomiasis is a harmful neglected tropical disease caused by infection with Schistosoma spp., such as Schistosoma mansoni. Schistosoma must transition within a molluscan host to survive. Chemical analyses of schistosome-molluscan interactions indicate that host identification involves chemosensation, including naive host preference. Proteomic technique advances enable sophisticated comparative analyses between infected and naive snail host proteins. This study aimed to compare resistant, susceptible and naive Biomphalaria glabrata snail-conditioned water (SCW) to identify potential attractants and deterrents. METHODS: Behavioural bioassays were performed on S. mansoni miracidia to compare the effects of susceptible, F1 resistant and naive B. glabrata SCW. The F1 resistant and susceptible B. glabrata SCW excretory-secretory proteins (ESPs) were fractionated using SDS-PAGE, identified with LC-MS/MS and compared to naive snail ESPs. Protein-protein interaction (PPI) analyses based on published studies (including experiments, co-expression, text-mining and gene fusion) identified S. mansoni and B. glabrata protein interaction. Data are available via ProteomeXchange with identifier PXD015129. RESULTS: A total of 291, 410 and 597 ESPs were detected in the susceptible, F1 resistant and naive SCW, respectively. Less overlap in ESPs was identified between susceptible and naive snails than F1 resistant and naive snails. F1 resistant B. glabrata ESPs were predominately associated with anti-pathogen activity and detoxification, such as leukocyte elastase and peroxiredoxin. Susceptible B. glabrata several proteins correlated with immunity and anti-inflammation, such as glutathione S-transferase and zinc metalloproteinase, and S. mansoni sporocyst presence. PPI analyses found that uncharacterised S. mansoni protein Smp_142140.1 potentially interacts with numerous B. glabrata proteins. CONCLUSIONS: This study identified ESPs released by F1 resistant, susceptible and naive B. glabrata to explain S. mansoni miracidia interplay. Susceptible B. glabrata ESPs shed light on potential S. mansoni miracidia deterrents. Further targeted research on specific ESPs identified in this study could help inhibit B. glabrata and S. mansoni interactions and stop human schistosomiasis.
PXD012851	31521194	Endo-lysosomal proteins and ubiquitin CSF concentrations in Alzheimer's and Parkinson's disease. 	Endo-Lysosomal and Ubiquitin CSF Biomarker Discovery by solid-phase extraction and LC-MS/MS	CSF, SPE	BACKGROUND: Increasing evidence implicates dysfunctional proteostasis and the involvement of the autophagic and endo-lysosomal system and the ubiquitin-proteasome system in neurodegenerative diseases. In Alzheimer's disease (AD), there is an accumulation of autophagic vacuoles within the neurons. In Parkinson's disease (PD), susceptibility has been linked to genes encoding proteins involved in autophagy and lysosomal function, as well as mutations causing lysosomal disorders. Furthermore, both diseases are characterized by the accumulation of protein aggregates. METHODS: Proteins associated with endocytosis, lysosomal function, and the ubiquitin-proteasome system were identified in the cerebrospinal fluid (CSF) and targeted by combining solid-phase extraction and parallel reaction monitoring mass spectrometry. In total, 50 peptides from 18 proteins were quantified in three cross-sectional cohorts including AD (N = 61), PD (N = 21), prodromal AD (N = 10), stable mild cognitive impairment (N = 15), and controls (N = 68). RESULTS: A pilot study, including subjects selected based on their AD CSF core biomarker concentrations, showed increased concentrations of several targeted proteins in subjects with core biomarker levels indicating AD pathology compared to controls. Next, in a clinically characterized cohort, lower concentrations in CSF of proteins in PD were found compared to subjects with prodromal AD. Further investigation in an additional clinical study again revealed lower concentrations in CSF of proteins in PD compared to controls and AD. CONCLUSION: In summary, significantly different peptide CSF concentrations were identified from proteins AP2B1, C9, CTSB, CTSF, GM2A, LAMP1, LAMP2, TCN2, and ubiquitin. Proteins found to have altered concentrations in more than one study were AP2B1, CTSB, CTSF, GM2A, LAMP2, and ubiquitin. Interestingly, given the genetic implication of lysosomal function in PD, we did identify the CSF concentrations of CTSB, CTSF, GM2A, and LAMP2 to be altered. However, we also found differences in proteins associated with endocytosis (AP2B1) and the ubiquitin-proteasome system (ubiquitin). No difference in any peptide CSF concentration was found in clinically characterized subjects with AD compared to controls. In conclusion, CSF analyses of subjects with PD suggest a general lysosomal dysfunction, which resonates well with recent genetic findings, while such changes are minor or absent in AD.
PXD011946	31522117	Structural Basis of Mitochondrial Scaffolds by Prohibitin Complexes: Insight into a Role of the Coiled-Coil Region. 	BioID2_PHB2(V1)-(WT_KKK_I225P)	BioID	The coiled-coil motif mediates subunit oligomerization and scaffolding and underlies several fundamental biologic processes. Prohibitins (PHBs), mitochondrial inner membrane proteins involved in mitochondrial homeostasis and signal transduction, are predicted to have a coiled-coil motif, but their structural features are poorly understood. Here we solved the crystal structure of the heptad repeat (HR) region of PHB2 at 1.7-Aa resolution, showing that it assembles into a dimeric, antiparallel coiled-coil with a unique negatively charged area essential for the PHB interactome in mitochondria. Disruption of the HR coiled-coil abolishes well-ordered PHB complexes and the mitochondrial tubular networks accompanying PHB-dependent signaling. Using a proximity-dependent biotin identification (BioID) technique in live cells, we mapped a number of mitochondrial intermembrane space proteins whose association with PHB2 relies on the HR coiled-coil region. Elucidation of the PHB complex structure in mitochondria provides insight into essential PHB interactomes required for mitochondrial dynamics as well as signal transduction.
PXD008498	31522610	Tandem RNA isolation reveals functional rearrangement of RNA-binding proteins on CDKN1B/p27(Kip1) 3'UTRs in cisplatin treated cells. 	Cisplatin induces the rearrangement of RBPs on CDKN1B/p27 mRNA	CDKN1B/p27, RBPs, RNA aptamer, Tobramaycin	Post-transcriptional control of gene expression is mediated via RNA-binding proteins (RBPs) that interact with mRNAs in a combinatorial fashion. While recent global RNA interactome capture experiments expanded the repertoire of cellular RBPs quiet dramatically, little is known about the assembly of RBPs on particular mRNAs; and how these associations change and control the fate of the mRNA in drug-treatment conditions. Here we introduce a novel biochemical approach, termed tobramycin-based tandem RNA isolation procedure (tobTRIP), to quantify proteins associated with the 3'UTRs of cyclin-dependent kinase inhibitor 1B (CDKN1B/p27(Kip1)) mRNAs in vivo. P27(Kip1) plays an important role in mediating a cell's response to cisplatin (CP), a widely used chemotherapeutic cancer drug that induces DNA damage and cell cycle arrest. We found that p27(Kip1) mRNA is stabilized upon CP treatment of HEK293 cells through elements in its 3'UTR. Applying tobTRIP, we further compared the associated proteins in CP and non-treated cells, and identified more than 50 interacting RBPs, many functionally related and evoking a coordinated response. Knock-downs of several of the identified RBPs in HEK293 cells confirmed their involvement in CP-induced p27 mRNA regulation; while knock-down of the KH-type splicing regulatory protein (KHSRP) further enhanced the sensitivity of MCF7 adenocarcinoma cancer cells to CP treatment. Our results highlight the benefit of specific in vivo mRNA-protein interactome capture to reveal post-transcriptional regulatory networks implicated in cellular drug response and adaptation.
PXD015047	31525884	DPP9's Enzymatic Activity and Not Its Binding to CARD8 Inhibits Inflammasome Activation. 	DPP9 activity and not protein binding inhibits the CARD8 inflammasome	CARD8, DPP9, Val-boroPro	Inflammasomes are multiprotein complexes formed in response to pathogens. NLRP1 and CARD8 are related proteins that form inflammasomes, but the pathogen-associated signal(s) and the molecular mechanisms controlling their activation have not been established. Inhibitors of the serine dipeptidyl peptidases DPP8 and DPP9 (DPP8/9) activate both NLRP1 and CARD8. Interestingly, DPP9 binds directly to NLRP1 and CARD8, and this interaction may contribute to the inhibition of NLRP1. Here, we use activity-based probes, reconstituted inflammasome assays, and mass spectrometry-based proteomics to further investigate the DPP9-CARD8 interaction. We show that the DPP9-CARD8 interaction, unlike the DPP9-NLRP1 interaction, is not disrupted by DPP9 inhibitors or CARD8 mutations that block autoproteolysis. Moreover, wild-type, but not catalytically inactive mutant, DPP9 rescues CARD8-mediated cell death in DPP9 knockout cells. Together, this work reveals that DPP9's catalytic activity and not its binding to CARD8 restrains the CARD8 inflammasome and thus suggests the binding interaction likely serves some other biological purpose.
PXD014410	31527084	Phosphorylation of the multifunctional signal transducer B-cell adaptor protein (BCAP) promotes recruitment of multiple SH2/SH3 proteins including GRB2. 	Phosphorylation of the multi functional signal transducer B-cell adaptor protein (BCAP) facilitates recruitment of multiple SH2/SH3 proteins including Grb2.	SH2 domains, SH3 domains, Toll-like receptors, human cell line HEK293T BCAP, phosphoinositide 3-kinase, phosphorylation	B-cell adaptor protein (BCAP) is a multimodular, multifunctional signal transducer that regulates signal transduction pathways in leukocytes, including macrophages, B-cells, and T-cells. In particular, BCAP suppresses inflammatory signaling by Toll-like receptors (TLRs). However, how BCAP itself is regulated and what its interaction partners are is unclear. Here, using human immune cell lines, including THP-1 cells, we characterized the complex phosphorylation patterns of BCAP and used a novel protein complex trapping strategy, called virotrap, to identify its interaction partners. This analysis identified known interactions of BCAP with phosphoinositide 3-kinase (PI3K) p85 subunit and NCK adaptor protein (NCK), together with previously unknown interactions of BCAP with Src homology 2 (SH2) and SH3 domain-containing adaptor proteins, notably growth factor receptor-bound protein 2 (GRB2) and CRK-like proto-oncogene, adaptor protein (CRKL). We show that the SH3 domain of GRB2 can bind to BCAP independently of BCAP phosphorylation status, suggesting that the SH2 domains mediate interactions with activated receptor tyrosine kinase complexes including the CD19 subunit of the B-cell receptor. Our results also suggested that the PI3K p85 subunit binds to BCAP via SH3 domains forming an inactive complex that is then activated by sequential binding with the SH2 domains. Taken together, our results indicate that BCAP is a complex hub that processes signals from multiple pathways in diverse cell types of the immune system.
PXD009731	31527085	O-GlcNAcylation of Thr(12)/Ser(56) in short-form O-GlcNAc transferase (sOGT) regulates its substrate selectivity. 	O-GlcNAc pattern of sOGT regulates its substrate selectivity and function	O-GlcNAc pattern, functional regulation, sOGT, site mapping	O-GlcNAcylation is a ubiquitous protein glycosylation playing different roles on variant proteins. O-GlcNAc transferase (OGT) is the unique enzyme responsible for the sugar addition to nucleocytoplasmic proteins. Recently, multiple O-GlcNAc sites have been observed on short-form OGT (sOGT) and nucleocytoplasmic OGT (ncOGT), both of which locate in the nucleus and cytoplasm in cell. Moreover, O-GlcNAcylation of Ser(389) in ncOGT (1036 amino acids) affects its nuclear translocation in HeLa cells. To date, the major O-GlcNAcylation sites and their roles in sOGT remain unknown. Here, we performed LC-MS/MS and mutational analyses to seek the major O-GlcNAcylation site on sOGT. We identified six O-GlcNAc sites in the tetratricopeptide repeat domain in sOGT, with Thr(12) and Ser(56) being two "key" sites. Thr(12) is a dominant O-GlcNAcylation site, whereas the modification of Ser(56) plays a role in regulating sOGT O-GlcNAcylation, partly through Thr(12)In vitro activity and pulldown assays demonstrated that O-GlcNAcylation does not affect sOGT activity but does affect sOGT-interacting proteins. In HEK293T cells, S56A bound to and hence glycosylated more proteins in contrast to T12A and WT sOGT. By proteomic and bioinformatics analyses, we found that T12A and S56A differed in substrate proteins (e.g. HNRNPU and PDCD6IP), which eventually affected cell cycle progression and/or cell proliferation. These findings demonstrate that O-GlcNAcylation modulates sOGT substrate selectivity and affects its role in the cell. The data also highlight the regulatory role of O-GlcNAcylation at Thr(12) and Ser(56).
PXD013720	31527589	Identification of proteins and miRNAs that specifically bind an mRNA in vivo. 	Identification of proteins and miRNAs that specifically bind an mRNA in vivo	Caenorhabditis elegans, Q Exactive HF-X, Q Exactive plus, RNA pulldown	Understanding regulation of an mRNA requires knowledge of its regulators. However, methods for reliable de-novo identification of proteins binding to a particular RNA are scarce and were thus far only successfully applied to abundant noncoding RNAs in cell culture. Here, we present vIPR, an RNA-protein crosslink, RNA pulldown, and shotgun proteomics approach to identify proteins bound to selected mRNAs in C. elegans. Applying vIPR to the germline-specific transcript gld-1 led to enrichment of known and novel interactors. By comparing enrichment upon gld-1 and lin-41 pulldown, we demonstrate that vIPR recovers both common and specific RNA-binding proteins, and we validate DAZ-1 as a specific gld-1 regulator. Finally, combining vIPR with small RNA sequencing, we recover known and biologically important transcript-specific miRNA interactions, and we identify miR-84 as a specific interactor of the gld-1 transcript. We envision that vIPR will provide a platform for investigating RNA in vivo regulation in diverse biological systems.
PXD012630	31527615	The RNA-mediated estrogen receptor alpha interactome of hormone-dependent human breast cancer cell nuclei. 	Estrogen Receptor alpha (ERalpha) interactome before and after RNAse treatment in human breast cancer cells nuclei	RNAse treatment, breast cancer, estrogen receptor alpha, interactome	Estrogen Receptor alpha (ERalpha) is a ligand-inducible transcription factor that mediates estrogen signaling in hormone-responsive cells, where it controls key cellular functions by assembling in gene-regulatory multiprotein complexes. For this reason, interaction proteomics has been shown to represent a useful tool to investigate the molecular mechanisms underlying ERalpha action in target cells. RNAs have emerged as bridging molecules, involved in both assembly and activity of transcription regulatory protein complexes. By applying Tandem Affinity Purification (TAP) coupled to mass spectrometry (MS) before and after RNase digestion in vitro, we generated a dataset of nuclear ERalpha molecular partners whose association with the receptor involves RNAs. These data provide a useful resource to elucidate the combined role of nuclear RNAs and the proteins identified here in ERalpha signaling to the genome in breast cancer and other cell types.
PXD013285	31527657	Recurrent GNAQ mutation encoding T96S in natural killer/T cell lymphoma. 	human nk cell line LC-MSMS -  Recurrent GNAQ mutation encoding T96S in natural killer/T cell lymphoma	nk cell line	Natural killer/T cell lymphoma (NKTCL) is a rare and aggressive malignancy with a higher prevalence in Asia and South America. However, the molecular genetic mechanisms underlying NKTCL remain unclear. Here, we identify somatic mutations of GNAQ (encoding the T96S alteration of Galphaq protein) in 8.7% (11/127) of NKTCL patients, through whole-exome/targeted deep sequencing. Using conditional knockout mice (Ncr1-Cre-Gnaq(fl/fl)), we demonstrate that Galphaq deficiency leads to enhanced NK cell survival. We also find that Galphaq suppresses tumor growth of NKTCL via inhibition of the AKT and MAPK signaling pathways. Moreover, the Galphaq T96S mutant may act in a dominant negative manner to promote tumor growth in NKTCL. Clinically, patients with GNAQ T96S mutations have inferior survival. Taken together, we identify recurrent somatic GNAQ T96S mutations that may contribute to the pathogenesis of NKTCL. Our work thus has implications for refining our understanding of the genetic mechanisms of NKTCL and for the development of therapies.
PXD010097	31527668	Nuclear control of lung cancer cells migration, invasion and bioenergetics by eukaryotic translation initiation factor 3F. 	EIF3F regulates cell migration and metastasis in human lung adenocarcinoma	Lung, cancer, human lung adenocarcinoma, label-free quantitative proteome analysis	The basic understanding of the biological effects of eukaryotic translation initiation factors (EIFs) remains incomplete, notably for their roles independent of protein translation. Different EIFs exhibit nuclear localization and DNA-related functions have been proposed, but the understanding of EIFs novel functions beyond protein translation lacks of integrative analyses between the genomic and the proteomic levels. Here, the noncanonical function of EIF3F was studied in human lung adenocarcinoma by combining methods that revealed both the protein-protein and the protein-DNA interactions of this factor. We discovered that EIF3F promotes cell metastasis in vivo. The underpinning molecular mechanisms involved the regulation of a cluster of 34 metastasis-promoting genes including Snail2, as revealed by proteomics combined with immuno-affinity purification of EIF3F and ChIP-seq/Q-PCR analyses. The interaction between EIF3F and signal transducer and activator of transcription 3 (STAT3) controlled the EIF3F-mediated increase in Snail2 expression and cellular invasion, which were specifically abrogated using the STAT3 inhibitor Nifuroxazide or knockdown approaches. Furthermore, EIF3F overexpression reprogrammed energy metabolism through the activation of AMP-activated protein kinase and the stimulation of oxidative phosphorylation. Our findings demonstrate the role of EIF3F in the molecular control of cell migration, invasion, bioenergetics, and metastasis. The discovery of a role for EIF3F-STAT3 interaction in the genetic control of cell migration and metastasis in human lung adenocarcinoma could lead to the development of diagnosis and therapeutic strategies.
